id_series,seriesName
3436,The Collar Duet
3437,Avalon
3438,The History of the Third Reich 
3439,Hell to Pay 
3440,O Vendedor de Sonhos 
3441,La Bicyclette Bleue 
3442,Rua 
3443,Critique du monde moderne 
3444,Peanuts Holiday TV Specials
3445,Poirot
3446,The Naughty Nurse 
3447,Alec Milius 
3448,Emperor 
3449,Stargate 
3450,Element Preservers 
3451,"No Game, No Life manga "
3452,Liar Game 
3453,Granger Spy Novel 
3454,Chesapeake Shores 
3455,Bob the Cat
3456,Fantasy Heights 
3457,Breaking 
3458,The Dragon Archives 
3459,Unexpected 
3460,Out of Time 
3461,The Legend of Zelda 
3462,All Things Lead to the End 
3463,Rival Love 
3464,Celestra 
3465,R
3466,Fate
3467,Prisoners of Peace 
3468,Angels Walking 
3469,Sunset Vampire 
3470,Managing the Bosses 
3471,Paaz 
3472,My Wattpad Love 
3473,Earthsea Cycle 
3474,Le Cycle du Hussard 
3475,The Void Chronicles 
3476,Troubleshooters 
3477,Tessa Leoni 
3478,The Blackcoat Rebellion 
3479,The Vatican Tetralogy 
3480,Cookie Cutter Shop Mystery 
3481,The Twilight Saga 
3482,Anna Wang 
3483,The Waterwright Series 
3484,The Battle for Darracia 
3485,River Cottage Handbooks 
3486,Parrish Chronicles 
3487,The Magicians 
3488,Insurgents MC 
3489,Kathleen Mallory 
3490,Awakening 
3491,Hottie 
3492,The Bad Mother 
3493,Oxford 
3494,Radio Hearts 
3495,La couleur de l
3496,A Court of Thorns and Roses
3497,The Runes of Issalia 
3498,Thomas De Quincey 
3499,Eden 
3500,Bloodshot Reborn 
3501,Truth 
3502,Anachronistic Dimensions 
3503,Monstrous 
3504,Fear University 
3505,Spy School 
3506,inner Game
3507,Denton Little 
3508,Dream
3509,The Darcy Brothers 
3510,The Outlaw King 
3511,Morcia
3512,Harry Barnett 
3513,Mississippi Plantation 
3514,The Borderer Chronicles 
3515,After 
3516,Kendra Donovan 
3517,Undertow 
3518,Damiano 
3519,Again for the First Time 
3520,Peacekeeper 
3521,Runaways 
3522,Le monde r
3523,The Terrible Two 
3524,Flint 
3525,Mas Arai 
3526,Shadows in the Dark 
3527,Discworld Companion Books
3528,Red Winter Trilogy 
3529,The Abyss Surrounds Us 
3530,The Cloak and Dagger 
3531,Chameleon Moon 
3532,Two Medicine Trilogy 
3533,The Enzyme Factor 
3534,Friends 
3535,Wires and Nerve 
3536,Modern Tales of Na Fianna 
3537,Owlet Book
3538,Unfortunate 
3539,Haunted Mystery 
3540,Monkeewrench 
3541,Letters to War 
3542,Story Thieves 
3543,Commonwealth
3544,Montgomery Lake High 
3545,The Kink Between Us 
3546,The Death and Life of Zebulon Finch 
3547,Restoring 
3548,Halting State 
3549,Borgias 
3550,The Stormlight Archive 
3551,Ace Stone 
3552,Albion 
3553,How to Survive
3554,The Collected Works 
3555,The Falls Trilogy 
3556,This Man 
3557,Chronicles of Tornor 
3558,Red Robin 
3559,Again 
3560,Night Lords 
3561,The Cleveland Mysteries 
3562,Binti 
3563,The Regency Romp Trilogy 
3564,Maysen Jar 
3565,Malazan Book of the Fallen Split
3566,Seventeen 
3567,Embers of War 
3568,The Hero Book Series 
3569,Almost Royal 
3570,Never 
3571,The Coven
3572,The Shadow and Bone Trilogy 
3573,The Apprentice Witch 
3574,Dulcy 
3575,Willa 
3576,Oceanus 
3577,Sam Holden 
3578,Brenna Spector 
3579,Irresistible Attraction 
3580,The Amazing Adventures of an Ordinary Woman 
3581,Les Trois Mousquetaires 
3582,The Emporion Chronicles 
3583,Deadpool
3584,Latin American Trilogy
3585,Dalziel 
3586,Star Wars Disney Canon Novel
3587,The Four Kingdoms 
3588,Oprichnik
3589,The Complete Works of Aristotle 
3590,The Regency Spies of London 
3591,Pure
3592,Happy Marriage
3593,Ella Enchanted 
3594,Jamie Saintclaire 
3595,Bloodleaf 
3596,El d
3597,Soulbound 
3598,Birds of a Feather 
3599,The Black Archive 
3600,Alexander the Great 
3601,Head Over Hills
3602,The Nahx Invasions 
3603,The Incorrigible Children of Ashton Place 
3604,Midnighter 
3605,Liquid Series
3606,The Brothers Karamazov 
3607,BFI Film Classics
3608,The Story of the Stone 
3609,Gods and Monsters 
3610,Galaxy
3611,La guerra de los cielos 
3612,"Troy Stoker, M.D. "
3613,Archives of the Invisible Sword 
3614,Mini Habits 
3615,A Thousand Nights 
3616,From Manhattan with Love 
3617,History of Rome 
3618,Glimmer Lake 
3619,Legacy of Or
3620,The Empire Chronicles 
3621,An Ember in the Ashes Graphic Novel Prequel 
3622,Adventure 
3623,Wolf Town Guardians 
3624,Ivy Pocket 
3625,Overworld Chronicles 
3626,Red Rising Saga 
3627,Song of the Current 
3628,One Voice 
3629,The Mortal Instruments 
3630,Crossfire 
3631,Going Wild 
3632,The Last Jihad 
3633,Flora Trilogy 
3634,Columbia Critical Guides
3635,The School of Essential Ingredients 
3636,The Mad Morelands 
3637,Jessie Arnold 
3638,Artemis Fowl 
3639,The Radiant Way trilogy 
3640,World Made by Hand 
3641,Al Banna 
3642,Jacques Vingtras 
3643,Confessions of a Dangerous Mind 
3644,Capitola Black 
3645,Woman of the Iron People 
3646,Samarkand 
3647,Romances de Emmanuel 
3648,Humanx Commonwealth 
3649,Jupiter Glazer
3650,The Seven Sleepers 
3651,Moon 
3652,The Icemark Chronicles 
3653,Books of Swords 
3654,Devotional Study 
3655,Brentford 
3656,Weezie and Bebe Mysteries 
3657,Green Knowe 
3658,Nocturne City 
3659,Hotel Detective 
3660,The Best of Pok
3661,Y pese a todo 
3662,Pandora English 
3663,Moties 
3664,Acacia 
3665,Knife of Truth 
3666,Brotherhood of Blood 
3667,Fablehaven 
3668,Coverted 
3669,Agent Six of Hearts 
3670,Long Way 
3671,Man
3672,Tales of Aradia
3673,DarkTrench Saga 
3674,"Adventures of Dr. McNinja, Volume I "
3675,Seri Buku TEMPO
3676,Fairy Circle 
3677,Daughters of Lancaster County 
3678,Mar
3679,Vampire Romances 
3680,Tapestry Chronicles 
3681,Raine Benares 
3682,Cambridge Studies in Linguistics
3683,Summer Country 
3684,The Continuing Time 
3685,The Crimson Chalice trilogy 
3686,Salem Moon 
3687,Detective Comics 
3688,Smythe
3689,A Goldy Bear Culinary Mystery 
3690,Dollanganger 
3691,Time Traveller
3692,Guinness World Records
3693,Pleasures 
3694,The Academy 
3695,Ars Magica RPG Core Rules
3696,Tempest 
3697,Fair Youth 
3698,The Hundred and One Dalmatians 
3699,Det D
3700,Earth Chronicles 
3701,Mackinnon
3702,Bedwyn Saga 
3703,Darcie Lock
3704,Benfica 
3705,Inheritance Trilogy 
3706,Willie Chandran 
3707,Jackelian 
3708,Hubbard
3709,Finkleton 
3710,Daring Books for Girls
3711,Love You to Death
3712,Making a Splash 
3713,Witch Eyes 
3714,Toronto 
3715,The X
3716,The Schellendorf 
3717,Lucky Santangelo 
3718,Because You Are Mine 
3719,Frank Quinn 
3720,The Hero 
3721,The Robinson Family 
3722,Lomax 
3723,The Secret Life of Cowboys 
3724,Twice Upon a Time 
3725,The Light Tamer 
3726,Ruby 
3727,Regan Reilly Mysteries 
3728,Beau Valentine 
3729,Past Midnight 
3730,Pax Britannia 
3731,Thames Gateway 
3732,Jarle Klepp 
3733,Willi Kraus 
3734,Warchild 
3735,Sweetest Taboo 
3736,Elmwood Springs 
3737,Flying Horse Books 
3738,Bound Together 
3739,WitchLight Trilogy 
3740,Wellinghams 
3741,Wemmicksville 
3742,Green Lantern
3743,Vampire Trilogy 
3744,The Secret Enemy Saga 
3745,The Cleave Trilogy 
3746,The Precinct
3747,"The Astonishing Life of Octavian Nothing, Traitor to the Nation "
3748,Lucky Starr 
3749,Kirschroter Sommer 
3750,Winter Trilogy 
3751,The Continental Op 
3752,The Posthumous Papers of the Pickwick Club 
3753,Boris 
3754,Ben Coverdale 
3755,The Grangers 
3756,Scenes of Clerical Life 
3757,Bone Secrets 
3758,Templar Trilogy 
3759,The MC Sinners 
3760,Time Will Reveal short story
3761,The Taking 
3762,Internet Girls 
3763,Algonquin Round Table 
3764,Drew Steele Civil War Mystery 
3765,Fall from Grace 
3766,Wooden Books
3767,The Jelindel Chronicles 
3768,Detective D.D. Warren 
3769,The Timely Death Trilogy 
3770,Eternal 
3771,Shadowleague 
3772,Neverland Duet 
3773,Games 
3774,America in the World
3775,Petal Pushers 
3776,Beginnings Saga 
3777,Tavonesi 
3778,The Last Olympiad 
3779,Bumi 
3780,Were Chronicles 
3781,Remembrance 
3782,Daria Gibron 
3783,Border Trilogy II 
3784,The Wedding Season 
3785,Doherty Brothers 
3786,The Art of Magic 
3787,Memory Betrayal 
3788,Gastien 
3789,Level 
3790,Circle of Friends 
3791,Unlovable 
3792,Gwen Sparks 
3793,Obsidian Series 
3794,The Rescue 
3795,Sway 
3796,Inside Out 
3797,Broslin Creek 
3798,Also Known As 
3799,Ba
3800,Imp 
3801,Jodoh Itu Milik Kita 
3802,John Blaydon
3803,Essential Fantastic Four 
3804,Viaggio nel regno della Fantasia 
3805,Phoenix Fire 
3806,The Ballad Of Kirin Widowmaker 
3807,Blacksad 
3808,Lad 
3809,Geek Girl 
3810,Gin Tama 
3811,Weird West Tales 
3812,The Clique
3813,The Dresden Files 
3814,Fate 
3815,I Sold Myself To The Devil For Vinyls 
3816,Breaking Free 
3817,Wolverine 
3818,Regency London 
3819,Something Like 
3820,Butterfly Weeds 
3821,Secret Academy 
3822,Mortal Enchantment 
3823,Vaccination Trilogy 
3824,Library of Middle East History 
3825,Spirit Animals 
3826,Stormlord 
3827,Magical Cures Mystery 
3828,Ghost Seer 
3829,Falling for Mr. Statham 
3830,Angel Eyes 
3831,Sisterhood Diaries 
3832,Red
3833,Flat
3834,Rolling Thunder 
3835,Genesis Quest 
3836,Fuzzy Sapiens 
3837,Broken Beautiful 
3838,The Aether Chronicles 
3839,Sin Brothers 
3840,Saving Dallas 
3841,Between 
3842,Merminia 
3843,Fisherman
3844,Autobiography of a Donkey 
3845,Hammer 
3846,With the Father 
3847,LaRue 
3848,Night Soldiers 
3849,Ludwig Revolution 
3850,Carolina Heirlooms 
3851,Fighter Erotic Romance 
3852,Twisted 
3853,Burn for Burn 
3854,Konrath
3855,The Complete ElfQuest 
3856,Anna Karenina 
3857,Bodyguard 
3858,Beyond Series 
3859,Night Watchmen 
3860,"Midnight, Texas "
3861,Love in Rewind 
3862,The Stand 
3863,Subjugation Universe 
3864,The Nine Lives of Chloe King 
3865,The Death Trilogy 
3866,A Harem Boy Saga 
3867,Novel Trilogi Tan Malaka 
3868,Turning Point 
3869,The Good Bye Series 
3870,Forgiving Lies 
3871,Andr
3872,Super Agent 
3873,Annihilation Collected Editions
3874,The Butcher 
3875,The Tales of the Frog Princess 
3876,The Monstrumologist 
3877,Mastered 
3878,D
3879,Matched 
3880,Football Genius 
3881,Willful Child 
3882,The Hurricane 
3883,De Wase trilogie 
3884,Sons of War 
3885,A Step
3886,Grub
3887,La Saga des Fourmis 
3888,The Lost Fleet
3889,Vlad Taltos 
3890,Billionaire Island 
3891,Madame Jolie
3892,Anyone But You 
3893,The Vanishing Girl 
3894,Payne 
3895,Montana Mail Order Brides 
3896,Space Odyssey 
3897,Halfway House 
3898,Whatever After 
3899,Sea Haven
3900,Black Bullet Light Novels 
3901,Path of Transcendence 
3902,Kate McKinnon 
3903,The Attributes of God 
3904,Kavanagh Legends 
3905,Angels of the Dark 
3906,Love on Rockwell Island 
3907,Wolfe Brothers 
3908,Salvation 
3909,Vampire Awakenings 
3910,Chi
3911,From the Wreckage 
3912,Gallaghers of Ardmore 
3913,Omega New Moon 
3914,Le tr
3915,The Ujal 
3916,Hidden Empire 
3917,City of Dark Magic 
3918,Jane Graham 
3919,Lex Trent 
3920,Sinful Serenade 
3921,Trust Me 
3922,Robber Knight Saga 
3923,The Fallen World 
3924,La ragazza drago 
3925,Satan
3926,Normal 
3927,The Haunted Museum 
3928,Den of Antiquity 
3929,Memoria del fuego 
3930,Kiki Strike 
3931,Cain Casey 
3932,Talon 
3933,Dogs of World War II
3934,The Vengekeep Prophecies 
3935,River Cottage Every Day
3936,My Notorious Aunt 
3937,Deadlocked 
3938,The Celebrity 
3939,De la D
3940,"Sex, Love "
3941,The Program 
3942,The Guardian Trilogy 
3943,Wildlife 
3944,Masked Love 
3945,The Winter Guest 
3946,Gyenona
3947,The Goddess and the Guardians 
3948,Hashtag 
3949,Bloodshot 
3950,Black River Academy 
3951,The OTP Series 
3952,Jimgrim
3953,The Station 
3954,Tank Girl
3955,Hitman 
3956,Dead Detective 
3957,Virgil Cole 
3958,Were
3959,"Sayonara, Zetsubou"
3960,Black Magic 
3961,McAuslan
3962,The Cosy Teashop 
3963,Stranje House 
3964,The Parasol Protectorate Manga 
3965,Illuminati 
3966,The Venomous Saga 
3967,Ghost Roads 
3968,The Mapp 
3969,American Monsters 
3970,Primani 
3971,The Dark in You 
3972,Ewert Grens 
3973,Irin Chronicles 
3974,Kingfountain 
3975,Hoofbeats
3976,The Tapper Twins 
3977,The Sporty Fairies 
3978,Alastor 
3979,Fair Oaks 
3980,The Roosevelt 
3981,Maggie Costello 
3982,Secret Society Girl 
3983,Lawyers Gone Bad 
3984,Discworld Graphic Novels 
3985,Karolcia 
3986,Lost Voices 
3987,Le combat ordinaire 
3988,Engineer Trilogy 
3989,Tajne Akta Vespera 
3990,Soul Mates 
3991,Tournament 
3992,Forbidden Sea 
3993,Philadelphia Patriots 
3994,Iubire periculoas
3995,March Comes in Like a Lion 
3996,Fear Street 
3997,Politically Correct Bedtime Stories 
3998,The Ribbon Duet 
3999,Annie McCauley 
4000,Princess Jellyfish 
4001,Flame in the Mist 
4002,Ambr
4003,Jackson Walker 
4004,Truth and Measure
4005,Dragon Origins 
4006,"Ink, Iron, and Glass "
4007,The Age of Darkness Trilogy 
4008,Dark Terror 
4009,Hilda 
4010,Inheritance 
4011,Nick McIver Adventures Through Time 
4012,Impostors 
4013,Dare Mighty Things 
4014,Search and Destroy 
4015,Zakl
4016,Dan Icor Trilogy 
4017,High Elf Novels 
4018,Furthermore 
4019,Words of the Heart 
4020,Erin Blake 
4021,Hitchhiker
4022,The Travel Trilogy 
4023,Pillow Thoughts 
4024,Wishing Chair 
4025,Ignited 
4026,Pretty Little Dolls 
4027,Fairbourne Quartet 
4028,The Forbidden Wish 
4029,Chaos Seeds 
4030,Kernstaub 
4031,Little Beach Street Bakery 
4032,Troublesome Creek 
4033,March 
4034,Davey Owen 
4035,The Lizzie Bennet Diaries
4036,Ciclo di Eymerich 
4037,Ph
4038,The Daughters of the Aristocracy 
4039,Zodiac 
4040,The Emigrants 
4041,Seafire 
4042,Where
4043,Raleigh Rebels 
4044,The Cursed Kingdoms 
4045,John Corey 
4046,Age of the Andinna 
4047,Zaregoto 
4048,Autobiography 
4049,Fancy Nancy
4050,Phobos 
4051,Princesas Modernas 
4052,Bromance Book Club 
4053,Demigod of San Francisco 
4054,Orphan X 
4055,The Rise of Nazil 
4056,Amazing Spider
4057,A Dog
4058,Animal Ark Holiday Special 
4059,Third Grade Mermaid 
4060,The Broken Lands 
4061,Tinfoil Dossier 
4062,Uzumaki 
4063,There
4064,Life of Jesus 
4065,Streams of Babel 
4066,The Salterton Trilogy 
4067,The First Stone
4068,Knight Angels 
4069,Jean
4070,"Visitation, North Carolina "
4071,Danger at the Door 
4072,Before They Were Left Behind 
4073,Camilla 
4074,Secret Society 
4075,The Outback Stars 
4076,The Chain of Charms 
4077,Wyatt 
4078,Life Blood 
4079,Imago Chronicles 
4080,The Edge Chronicles chronological
4081,Into the Wild 
4082,Estrela de Nari
4083,Geek High 
4084,Inspector Frost 
4085,By Moonlight 
4086,Jack 
4087,More than Petticoats
4088,Healer and Seer 
4089,Swallows and Amazons 
4090,The Cordelia Chronicles 
4091,The Incompleat Enchanter 
4092,My Name Is America
4093,Four
4094,Hazel Green 
4095,Other 
4096,The Changeling Saga 
4097,McCabe 
4098,The Carthage Trilogy 
4099,The Gap Cycle 
4100,Mary Jane 
4101,The Chalet School 
4102,Nora
4103,Antyre 
4104,Greatwinter 
4105,LoveTravel 
4106,Uma Hist
4107,Known Space
4108,Promethea 
4109,Running Through Corridors 
4110,Feline Wizards 
4111,Lyra 
4112,Criminal Minds 
4113,Carl Webster 
4114,The Levi Stoltzfus Series 
4115,Tales to Tickle the Funnybone 
4116,The Marbury Lens 
4117,A Day In The Life
4118,Rosato and Associates 
4119,Celaeno 
4120,Starlight 
4121,Seraphim 
4122,Scavenger 
4123,Monstertrilogie 
4124,The Gardella Vampire Hunters 
4125,Downside Ghosts 
4126,The Noon Universe 
4127,The Cartoon History of the Modern World 
4128,BZRK 
4129,SERRAted Edge 
4130,Blood Curse 
4131,Zephyr Zuckerman 
4132,Erec Rex 
4133,American Girl Mysteries
4134,Magic Knight Rayearth 
4135,Swindle 
4136,Strawberry Mansion Series 
4137,Larklight 
4138,No Love Lost
4139,The Million Dollar 
4140,Sassy 
4141,Destined 
4142,The Reaper Diaries 
4143,Bone 
4144,Ameca J Chronicles 
4145,"Dead Girls, Dead Boys, Dead Things "
4146,Felicity Bathburn 
4147,The Half Mask 
4148,Jean le Flambeur 
4149,Mindhunter 
4150,The Book of All Hours 
4151,The Protectors 
4152,Residue 
4153,Drake Chronicles 
4154,Akira
4155,Cybersp
4156,Edenwitch 
4157,Ottawa and the Valley
4158,Archie
4159,Chauntecleer the Rooster 
4160,The Company 
4161,Wormwood 
4162,Kiss Trilogy 
4163,Lew Archer 
4164,Fushigi Y
4165,Repairman Jack 
4166,Bronwyn Chase 
4167,"Le Contes Drolatiques, or Droll Stories"
4168,Invested In Love 
4169,Dawn of the Arcana 
4170,Dreamer 
4171,The Further Adventures of Sherlock Holmes
4172,Lost Continent 
4173,Knights of the Lunch Table 
4174,A Modern Witch 
4175,Candle Man 
4176,Rogues of the Republic 
4177,Digger 
4178,Alpha Force 
4179,James Whistler 
4180,Green Lantern 
4181,Mr. Monk 
4182,Petit pr
4183,Pearls Before Swine 
4184,The Strongbow Saga 
4185,Kapten Polisi Kosasih dan Gozali 
4186,Wrecked 
4187,"The Shield, Sword, and Crown "
4188,Haardrad Family 
4189,Mustang Ridge 
4190,Das kupferne Zeichen 
4191,The Grimm Diaries 
4192,Luxe 
4193,London Steampunk 
4194,The Angelaeon Circle 
4195,Biomega 
4196,The Art of Hearing Heartbeats 
4197,The Union
4198,The Westmorelands 
4199,Lone Wolf and Cub 
4200,Daniel Knox 
4201,Bloody Kiss 
4202,The Runelords 
4203,Ulysses Moore 
4204,Bibliophile Mystery 
4205,The Last Riders 
4206,Encyclicals of Pope Paul VI
4207,Katana 
4208,The Undead Hunters 
4209,The Joshua Files 
4210,The Stars Trilogy 
4211,The Invisibles 
4212,Best Practices
4213,Nauti 
4214,Battle Hall Davies 
4215,Silver John
4216,Stoker 
4217,Eternal Trilogy 
4218,Simon Serrailler 
4219,New Moon Wolves 
4220,Mouse Guard 
4221,Scottish Knights Trilogy 
4222,Buried Secrets 
4223,The Writing Life
4224,The Mysterious Benedict Society 
4225,The Lost Lords 
4226,Harmony 
4227,Crime Travelers 
4228,Visions 
4229,Silver Bowl 
4230,St. John
4231,Ashes and Ice 
4232,Drenaline Surf 
4233,Edie Spence 
4234,Bj
4235,Chronicles of the Kings 
4236,Mercenary
4237,Lesath
4238,Old Mother West Wind 
4239,Die K
4240,Kindle County Legal Thriller 
4241,Short Circuits
4242,Goodnight Kiss 
4243,The McLendon Family Saga 
4244,Lincoln Rhyme 
4245,Lords of Avalon 
4246,The Saga of Recluce 
4247,A
4248,Kerana Terpaksa... Aku Relakan
4249,Rose Harbor 
4250,Unspoken 
4251,The Mapmakers Trilogy 
4252,Delta 
4253,Stories Inspired by the Holmes Canon
4254,The Plague Trilogy 
4255,Hapenny Magick 
4256,The Complete Stories of Theodore Sturgeon 
4257,Arcadia Bell 
4258,Battaglia Mafia 
4259,Dark Protectors 
4260,Heaven Tree 
4261,The World of Nightwalkers 
4262,Prova ad amarmi 
4263,Shades of London 
4264,Dogs
4265,Motel Mini 
4266,Never Too Late 
4267,Chains 
4268,Obsession 
4269,The Amish of Ephrata 
4270,Hollow Earth 
4271,Dare Island 
4272,The King Trilogy 
4273,No. 
4274,Friends with Benefits 
4275,Elements of Fiction Writing
4276,Some Quiet Place 
4277,Vivian Apple 
4278,Miss Silver 
4279,Mist 
4280,Sentients of Orion 
4281,Firestaff series 
4282,Celestine Prophecy 
4283,Shattered Sea 
4284,Magic Under 
4285,Nowhere 
4286,Hazards 
4287,Private Protectors 
4288,Gabriel Finley 
4289,Marvel Graphic Novel 
4290,The Last Thing He Needs 
4291,Hungry Moon 
4292,The Mummy 
4293,Vengeful Honor 
4294,The Asylum Trilogy 
4295,Haunted 
4296,Elements of Chemistry 
4297,Elephant 
4298,Foundation Publication Order
4299,Dot Com Wolves 
4300,Novels of the Malazan Empire 
4301,The Walk 
4302,The Journey to the West 
4303,Europa 
4304,Fire Born 
4305,Nevermore 
4306,Pan
4307,St. Simons Trilogy 
4308,Twisted Affair 
4309,Play to Live 
4310,Perspective 
4311,Desirable Creatures 
4312,ALFA Investigations 
4313,Jinx 
4314,Niels Bentzon 
4315,Montana Men 
4316,The Forged Chronicles 
4317,nymphette
4318,Mundo Umbr
4319,Wildcat 
4320,Hard Ink 
4321,Against 
4322,Wolf
4323,Kris Longknife 
4324,Men of Steel 
4325,The Ring of Five Trilogy 
4326,Trilogy 
4327,Cases of Circumstantial Evidence
4328,Spellcaster 
4329,A Shade of Dragon 
4330,Lucie Hennebelle 
4331,The Wasteland Saga 
4332,Sine Qua Non Cycle 
4333,T
4334,All the Wrong Questions 
4335,Everlasting 
4336,Alabama Moon 
4337,Cat in the Stacks 
4338,Tornians 
4339,Voices of the Stars 
4340,More Than Water 
4341,The Princess Trilogy 
4342,Old Filth 
4343,Captain Riley Adventures 
4344,Royal 
4345,Doon 
4346,Notes of a Biology Watcher 
4347,Natsume
4348,The Magical Forest 
4349,Ladybird
4350,The Valiant 
4351,Detective Galileo 
4352,In the Company of Killers 
4353,Yasmini 
4354,Revival 
4355,Deanna Madden 
4356,A Dragon
4357,Preston Brothers 
4358,Caledonia Fae 
4359,Tainted Souls 
4360,Unbreakable Soldiers 
4361,The Gulag Archipelago 
4362,Oak Knoll 
4363,Sick and Twisted 
4364,A Southern Saga
4365,Darkest Powers 
4366,A Song of Ice and Fire
4367,Secret Sacrament 
4368,BelleCurve 
4369,Piper Perish 
4370,Suttons 
4371,Lewis Trilogy 
4372,Stardust 
4373,Tash French 
4374,Video Girl Ai 
4375,Orange 
4376,Sidewinder 
4377,Surrender 
4378,Evil Librarian 
4379,"Episodios Nacionales, Primera Serie"
4380,Linger 
4381,Ross Siblings 
4382,A Resurrection of Magic 
