,book_id,author_id
17906,17798569,6999316
17907,25760792,14118411
17908,27919040,7150942
17909,23484829,6315922
17911,43618343,6443901
17913,11359454,3287392
17914,15042777,17086835
17916,18365891,6887024
17917,27216238,51529
17918,20328900,7706842
17919,26875004,7124834
17920,17162570,5308032
17921,36588713,8280771
17922,20618857,7358908
17923,17857495,6953499
17924,28821568,8195738
17925,17910372,7086124
17926,19475532,7560530
17927,6942484,3103486
17928,17372989,6937874
17929,18685266,7131722
17934,20440186,6740126
17935,24999991,8118655
17936,29361425,5398582
17937,26131579,7277744
17938,22760774,7849867
17941,36604062,2883330
17942,11114822,4792103
17943,23287381,7178194
17944,30052225,481586
17946,25168166,13665730
17947,35354355,14055550
17948,17344354,5247133
17951,23441598,5864492
17952,1410320,7213367
17954,19547736,6434441
17955,15707237,6423738
17956,17454983,5753842
17959,17261634,6897529
17960,18465526,323591
17962,15768302,2881569
17963,25278470,6209666
17964,11886577,4998021
17966,24524010,131337
17967,25272670,13763089
17968,17378220,6939916
17969,21017636,4475715
17970,22836576,5805483
17971,22535463,5990137
17972,17194657,6873915
17973,22718727,8384946
17975,16310097,6657062
17977,17287673,5820505
17978,17408269,6923531
17979,12962759,5298148
17981,18243241,6646379
17984,8120067,767069
17985,24485116,682506
17986,35192342,15932535
17987,16111556,6430924
17990,34903009,13817015
17991,34419450,15925577
17993,18622245,2981670
17995,22328530,58029
17996,31177581,652133
17997,17156824,6859476
17998,22395433,85545
17999,26242618,14255708
18000,35445744,15003836
18002,18463195,6582864
18004,25888743,6550013
18005,23397151,5625783
18007,31945153,5258016
18009,23167721,8530750
18012,34728925,11890
18013,18368024,6557536
18014,27038586,14473460
18015,18594646,32912
18016,36605670,16991064
18017,13615479,5822839
18018,16140332,6576504
18019,43265889,6455676
18021,18746776,588356
18023,13579057,5806570
18024,17855485,6567678
18026,31296228,3381686
18029,15704830,6422627
18030,25017130,13020518
18031,6316632,893282
18033,11732928,14469
18034,22535481,7093630
18036,23911680,4414232
18038,31450773,14542471
18039,16165311,1134015
18043,17370750,6439800
18044,27693272,2918731
18045,16277039,5406978
18046,15753838,6443334
18047,29850681,6904806
18049,13516565,5768531
18051,18603,11195
18052,604208,209681
18055,13201920,5415675
18056,547847,301032
18058,22638315,171758
18059,17566003,6982829
18064,29939027,105839
18067,18465503,382356
18068,30008713,535923
18069,15505212,6333276
18071,23517731,6582961
18073,23592175,119830
18074,16421118,6692732
18075,29430791,6984661
18076,1538911,21050
18078,35664715,6903911
18080,17227084,1319884
18081,18143789,4512899
18082,22715913,84420
18084,12438025,4505583
18086,11044632,1219684
18087,20880933,340256
18089,17859810,6441991
18090,13124344,5432373
18093,9106120,4287922
18095,24036086,2996650
18096,18077814,3024821
18098,17350387,6928878
18100,31196749,15266429
18101,3124973,19387
18106,13513655,3185565
18108,25893966,6872325
18109,11253741,204538
18110,6425404,2522
18111,25720433,26738
18112,22822947,8384108
18118,25143052,7189594
18122,29090844,4369922
18123,26072926,7054788
18125,10954798,2742697
18126,34888766,6423103
18127,13640108,5832146
18128,38720267,17410394
18129,34234731,14672377
18130,32565675,15957275
18131,22700275,8379833
18132,17660439,7075053
18133,36060068,4489132
18137,16170768,6423058
18138,36254,18930
18139,28164650,6523267
18143,16245726,6423084
18144,9568416,53936
18147,20747269,821097
18151,13108146,5272063
18152,15710353,6424947
18153,11451160,4875659
18154,12311293,96514
18157,1774981,6569301
18162,36051946,6950698
18164,4944721,941508
18165,30753839,4323055
18166,10241968,170847
18168,13576489,5787303
18169,32841039,9852801
18170,9477028,120581
18171,26028216,5057003
18172,12920461,3367040
18174,30292905,5405098
18175,30215481,30279
18176,40811333,18032451
18180,33401177,1549088
18181,31702788,5806715
18182,27276262,14972725
18183,10653263,4143142
18184,34017058,8326636
18186,8676999,4146527
18187,18222840,124923
18189,29097931,7179557
18190,22845294,7149797
18191,9756346,444289
18192,9662937,667257
18194,17403239,6949037
18196,15818555,893708
18197,29355557,2880618
18198,11000766,971110
18199,9907606,772663
18200,16082748,5857424
18201,12512051,5289059
18202,13092515,5344384
18203,7841680,117157
18204,26468409,3354316
18205,8444936,22552
18207,11129765,157036
18208,7160178,43790
18209,7994650,3029755
18210,30212517,2851725
18212,28814728,13746768
18213,6192573,29812
18215,10815657,8063
18216,15722543,6430013
18217,6520589,41938
18218,26807830,14419895
18219,24451026,5157058
18221,18046079,7093656
18222,9341394,2340310
18223,6480008,52181
18224,6559232,619104
18225,42851,24101
18227,7865197,1083757
18228,7907211,2270
18229,8713454,385819
18232,7704146,72183
18233,7210397,395900
18236,43587154,7705004
18237,7380662,63867
18239,32765205,15287815
18240,29959002,869
18241,8450509,22067
18242,7940355,1141311
18246,35018914,804399
18247,12897020,5179658
18249,8876803,14612
18250,9300418,335919
18251,857448,6577
18253,16148784,6159227
18254,7061732,233401
18255,9678825,4455250
18256,8428759,448774
18257,7431461,353110
18259,32713811,14535111
18260,6898528,207734
18261,22033888,8186010
18262,8116805,3510974
18263,27828913,4079914
18264,8149149,43530
18265,7769406,85858
18266,7632329,32137
18268,7041181,11562
18271,6730302,1064072
18272,27220482,16119185
18273,9581174,6924413
18274,6517639,2949938
18275,6424007,242592
18276,7066034,3144604
18277,8396558,14482
18278,7200675,296522
18282,9745113,1397190
18283,25567417,4389465
18284,8105569,3507043
18286,6332526,2874371
18287,8316125,217171
18288,7870975,29303
18289,29937916,3020656
18290,7795696,53762
18291,6698001,2282
18292,7627019,327983
18295,8728017,12352
18296,8296140,11075
18300,6624929,4526501
18301,30317594,7390210
18302,406790,40883
18303,8308527,4040343
18305,7930252,135726
18306,9572751,45191
18308,9951003,4519652
18309,23413882,7154859
18312,7997104,7101
18313,7500150,24732
18314,7966160,25281
18315,18817193,6702514
18317,7927372,118313
18318,7841455,6746
18319,8312896,4041697
18320,8255917,9950
18321,7993566,23013
18322,7133965,3167197
18323,6893663,3085799
18324,7433149,225944
18325,6957725,30502
18327,774001,9002
18328,6784311,5751
18329,8834784,65798
18330,7726420,221608
18343,17885167,6927799
18344,18078559,7025554
18346,18102792,7141779
18347,17856531,6537898
18348,17404608,6625020
18349,15747559,6440245
18350,17287766,6585459
18351,32992632,5622888
18352,18103690,6948888
18353,15776233,4406722
18354,17268918,6871799
18355,18042108,7123081
18356,17182066,6868739
18357,17840796,7061084
18360,17908731,7085559
18361,17725095,5823058
18364,17976745,6451625
18365,17935878,4849861
18366,17968360,4336642
18367,17829280,7056502
18368,19047392,1731936
18371,4345624,1908773
18372,17558144,4827747
18373,1373994,158105
18374,17619220,6980448
18376,33586415,5342916
18377,29911163,7758781
18379,29339801,4107194
18380,23550747,2975887
18381,21816725,7016408
18382,16652754,760392
18383,31821224,14158009
18384,27886325,7114860
18385,28451478,5826852
18386,28445324,14192903
18387,25430503,3395248
18388,28496524,6536659
18389,27304321,7142440
18390,26816011,709041
18391,25391368,2909019
18392,25476118,2918424
18393,25821750,1194340
18394,18244432,3219496
18395,25716620,7798544
18396,26109041,6950818
18397,28869682,7277852
18398,26138446,2300692
18399,26028986,246753
18400,18072615,101078
18401,25387188,6177334
18402,29559450,6583988
18403,24872027,5921279
18404,28240174,14777224
18409,18295655,7209983
18414,1943376,76983
18416,16065168,2052146
18417,21479322,8061325
18418,222773,130345
18419,17800679,4499919
18421,15720675,2903928
18422,13500636,5321197
18423,18908199,7419665
18424,22571333,2754194
18427,18271653,4051662
18428,32056290,7372483
18429,19006252,7443962
18430,35515088,5304118
18431,23110843,7083639
18432,16280494,6588786
18433,7187557,3185029
18434,17569268,5209619
18435,17985733,7084178
18439,16124682,6570635
18440,28561501,6879435
18442,380326,58251
18447,22472528,6545412
18452,17622850,6912429
18453,5822279,1421560
18454,39986793,6895711
18456,1641683,758992
18457,2651714,1130537
18458,17369254,6693551
18459,17838885,7060310
18463,18068511,6580884
18464,18081620,6445758
18465,17798673,7048010
18466,10418725,3372702
18467,18074803,6966029
18468,6372526,2884988
18470,26151032,8301734
18472,24449015,5828499
18473,19264127,4893389
18474,25932542,6436063
18475,25782457,5833500
18476,17909170,6953434
18477,12032937,2962410
18478,22738703,1100362
18479,36560993,9792476
18480,24779481,7874960
18481,36172258,5842140
18482,26007671,259275
18483,18046019,7123774
18485,25250468,8190083
18486,8089192,2741079
18487,25714229,8147151
18488,17936834,4052093
18489,25377645,5341602
18494,27841589,14160972
18495,17840262,1254833
18496,25585231,6859298
18497,16207945,6581091
18498,24696484,7160783
18499,24718312,6474518
18500,27254019,7150198
18501,33968767,11117099
18502,25359012,13805947
18503,17185356,5041314
18505,6922487,126217
18506,24565702,7236797
18507,25897236,6448768
18508,12987401,3501244
18509,1640400,67473
18510,117967,18457
18511,398834,7041089
18512,4203091,2867761
18513,25495588,7082503
18514,170169,99140
18516,994697,15511
18518,25780234,13808122
18519,38617807,3092531
18520,53829,9204
18521,6063140,1366033
18525,23121894,7055100
18526,22668635,5202174
18528,25438044,13856506
18532,23634613,8157232
18533,31115139,11078
18534,12729613,5234997
18535,3311553,25423
18537,176277,10333
18538,34382818,16489099
18539,148109,7491463
18540,19543263,7328358
18541,8806257,13925960
18543,34669065,8432880
18544,20829260,11785
18545,23587053,292746
18547,25682474,6550149
18548,11389341,847789
18549,1057398,62899
18550,25215765,7391149
18551,25856991,14144882
18552,24991214,5251288
18555,549029,75887
18556,374280,191362
18557,883436,4939
18558,17801425,39628
18559,111384,3577
18561,17381520,6941142
18565,25682166,9788294
18567,25398528,6576876
18570,26165817,7045302
18572,32148391,6536019
18573,12759379,5243264
18574,15750790,2156112
18575,17311772,6915179
18576,49269,27694
18578,19242026,6903411
18579,23944818,2839305
18581,14778,1250965
18583,30365409,6551743
18584,63827,27692
18585,7742967,2921645
18587,25863889,8081100
18588,27774343,13911602
18589,31299921,15556782
18592,673655,5786637
18593,28507357,30819
18594,6272360,2851889
18596,27416023,7084780
18598,38490252,5828179
18600,13559482,5324316
18602,31352649,13854848
18603,7497897,846687
18606,30813842,6903962
18607,29549407,15095061
18610,28119148,7074841
18611,27217549,5101707
18612,30622123,7127521
18614,30236300,9845429
18615,821583,11889
18617,30038278,9699494
18618,27970260,223845
18619,38651082,17727060
18620,28587609,6916557
18623,25733442,3039800
18625,16130366,14219
18626,13163688,21158
18628,11249375,110206
18629,18166988,541994
18633,17605440,578581
18637,17214420,5001654
18638,116444,14002
18639,73654,41749
18640,37703013,4149342
18641,145159,83937
18642,102164,58997
18646,1706483,10275
18647,20585082,1089965
18649,1169991,495679
18650,36182208,2920063
18651,1079991,426222
18652,37944650,5784542
18654,35023962,1482834
18656,35397789,7845968
18657,37527980,6937440
18659,2946591,21913
18660,35383330,6526309
18661,4545561,1894662
18662,42708743,7980470
18663,33841356,130045
18664,43087646,15934854
18666,477801,267230
18667,34052569,7160450
18668,24676627,5153546
18670,36458552,6994731
18671,116685,1402383
18674,263254,66476
18675,8141083,1724698
18677,12586,7973
18679,1027079,205051
18681,1027978,85596
18682,31933798,7235116
18683,38223311,17654525
18684,125225,41588
18685,40603943,13671097
18687,2222947,1005381
18688,355904,103706
18689,85871,49111
18691,74105,14430590
18695,11519723,162927
18696,37800620,17122075
18697,572046,7622
18698,30848556,618968
18699,15982998,491233
18701,36656582,6474204
18702,37830526,164478
18703,8492765,491250
18704,1096114,541628
18705,36471697,13418410
18707,891472,457864
18710,35185556,3473046
18712,58169,13043
18713,16171710,2104491
18718,10805300,624095
18720,25609206,13544944
18721,42387698,6937037
18722,2179306,420122
18723,26168976,13323
18724,7876993,3426131
18725,164862,4114862
18726,418824,22515
18728,1481902,512651
18730,36606622,13263928
18731,1492461,714628
18732,9948860,4519247
18733,23700615,10476658
18734,1761088,5758093
18735,1337885,824284
18736,38219027,7313508
18737,36240512,3023973
18740,16292266,5138460
18743,71828,40574
18746,34202199,5769238
18748,1335568,52074
18749,25736858,167915
18751,15995172,117057
18757,12343299,4125353
18759,18210441,6573921
18760,12263681,2788
18765,40528520,15015247
18766,968827,48885
18768,16241153,1734192
18769,7948706,475407
18772,43602037,17167074
18774,39735918,14552097
18775,22037542,1262619
18776,36672702,17370591
18777,35097525,16831695
18781,40409456,13868164
18782,40409727,8138287
18785,17981656,7200219
18786,39797458,8202337
18787,18001662,6422844
18788,17858589,4783513
18789,18186965,7754879
18791,30116307,9848315
18793,40665653,7369992
18794,40864349,8379774
18795,17922897,4623203
18796,17837962,6534660
18797,13498897,4121444
18798,17609253,6570748
18799,17560419,4494819
18800,13516024,146033
18801,13508767,5763924
18802,6575698,635978
18803,18989438,7438861
18804,23121147,6477108
18805,21854550,8096132
18807,23413928,7409177
18812,25867265,7106986
18813,27834527,14676611
18815,17990425,7108634
18816,13566100,5786398
18817,16107839,6563987
18818,13517726,3380468
18819,15898745,6497033
18821,155981,90212
18822,34750134,9853134
18825,17465697,6547946
18827,12877,8108
18828,30966,17350
18829,36329959,14980420
18832,16162561,12433
18834,1321926,5534755
18835,18189084,7150202
18837,21855477,6450109
18838,9552271,283304
18839,644655,56067
18841,4278,2931
18842,5103426,5465469
18843,36146624,17130322
18844,16180308,6591372
18848,39863237,7336269
18849,39396874,8196241
18850,40590407,8107261
18851,937098,87189
18852,35274032,2471183
18853,40142465,14028431
18854,41150474,16090821
18855,42772077,14831545
18856,40556417,7391763
18858,40642114,7938095
18859,40605571,18139063
18863,36535913,17298543
18865,39009405,17449677
18867,39863517,15265325
18869,2023774,66700
18870,39897058,17959878
18872,76706,43613
18876,35691529,5756901
18877,34020885,17035725
18879,941226,5209023
18880,12821520,5260005
18883,36172319,14342697
18884,8716587,4157600
18885,6257500,2846074
18891,9262,147
18897,26384191,6869213
18898,17228236,6877778
18900,17707617,3936
18902,16130723,5088
18903,16248144,3453636
18905,15793165,20258
18906,15841850,3621
18908,17333431,9291
18911,36567,13635
18912,17230115,5187408
18916,9821848,3202468
18918,23588453,3501047
18919,8387640,2964333
18921,15803560,99044
18923,9758587,4382536
18924,32492166,3351653
18926,17745221,7038204
18927,35225721,7075073
18928,18781871,7212917
18929,29241027,5155341
18931,18683282,246590
18932,36125580,5038699
18933,22879172,4837396
18934,16071701,8178
18935,20504287,7047591
18936,32469736,15935234
18937,14889776,14610
18938,9565193,3092532
18942,30216996,8057961
18944,33540072,8328801
18946,13558188,5108648
18947,10504378,510084
18948,18630973,4109302
18950,10804414,4721654
18951,18773681,326992
18952,9595412,4121709
18955,8571791,531738
18956,19106050,6591475
18957,20257238,26546
18958,17609759,5761611
18960,6801595,2767598
18961,15800523,5440457
18962,16687056,4831561
18963,18490614,3112114
18964,18050226,38
18966,23204200,685776
18968,8976455,2101628
18969,18004404,6568395
18970,22548602,8126118
18971,19487669,5310508
18972,18012643,6998567
18973,21824659,935639
18974,967050,182648
18975,22396311,7068395
18976,8839205,827948
18977,778111,135564
18978,17315933,6427017
18980,321722,103838
18982,445623,250553
18983,21409944,6568811
18984,5975773,1055374
18985,6558209,3487702
18986,13279692,5404616
18987,2946979,5302476
18988,22090434,4747895
